,auctionID_lot,1,2,n,loc,cat0,cat1,low_rel_high,final_price,high_estimate,num_bids
2306,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1027,1.38725,1.38725,12,hong kong,art,impressionist/20th/21st century art,0.625,8800000.0,8000000.0,18
2307,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1029,0.955325,0.955325,4,hong kong,art,impressionist/20th/21st century art,0.75,64000000.0,80000000.0,9
2308,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1031,,,3,hong kong,art,impressionist/20th/21st century art,,12000000.0,,4
2309,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1032,1.500909090909091,1.4431818181818181,13,hong kong,art,impressionist/20th/21st century art,0.5454545454545454,2600000.0,2200000.0,15
2310,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1033,1.27,1.27,2,hong kong,art,impressionist/20th/21st century art,0.7368421052631579,3800000.0,3800000.0,2
2311,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1036,1.524,1.524,3,hong kong,art,impressionist/20th/21st century art,0.5,1200000.0,1000000.0,12
2312,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1038,,,9,hong kong,art,impressionist/20th/21st century art,,2600000.0,,13
2313,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1040,,,4,hong kong,art,impressionist/20th/21st century art,,18000000.0,,5
2314,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1043,8.321372222222223,7.645788888888889,2,hong kong,art,impressionist/20th/21st century art,0.6666666666666666,12007000.0,1800000.0,4
2315,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1046,,,5,hong kong,art,impressionist/20th/21st century art,,1300000.0,,6
2316,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1049,0.5820833333333333,0.5027083333333333,3,hong kong,art,impressionist/20th/21st century art,0.5,1100000.0,2400000.0,3
2317,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1201,1.190625,1.190625,7,hong kong,art,impressionist/20th/21st century art,0.6875,7500000.0,8000000.0,10
2318,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1202,6.35,6.35,11,hong kong,art,impressionist/20th/21st century art,0.6666666666666666,6000000.0,1200000.0,21
2319,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1203,2.6544444444444446,2.6544444444444446,6,hong kong,art,impressionist/20th/21st century art,0.5555555555555556,9500000.0,4500000.0,27
2320,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1204,5.842,5.842,9,hong kong,art,impressionist/20th/21st century art,0.6,4600000.0,1000000.0,24
2321,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1205,5.02,5.02,12,hong kong,art,impressionist/20th/21st century art,0.72,10000000.0,2500000.0,30
2322,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1207,0.9978571428571429,0.9978571428571429,3,hong kong,art,impressionist/20th/21st century art,0.7142857142857143,2200000.0,2800000.0,2
2323,s3_11_modern-evening-auction-3_the-williamson-pink-star_contemporary-evening-auction-2_1214,0.7681326530612245,0.7681326530612245,5,hong kong,art,impressionist/20th/21st century art,0.7653061224489796,63000000.0,98000000.0,10
