auction_ID,lot,num_uniq_bidders,uniq_bidders
s1_26_the-macklowe-collection?locale=en_,7,2,"[frozenset({'sir'}), frozenset({'dennison', 'lisa dennison'})]"
s1_26_the-macklowe-collection?locale=en_,8,6,"[frozenset({'james saville', 'james'}), frozenset({'Laughter'}), frozenset({'telephone'}), frozenset({'alex branchig', 'alex branchick', 'alex'}), frozenset({'simon spitter'}), frozenset({'madam'})]"
s1_26_the-macklowe-collection?locale=en_,9,1,[frozenset({'sir'})]
s1_26_the-macklowe-collection?locale=en_,10,8,"[frozenset({'johnny spitter'}), frozenset({'patty'}), frozenset({'telephone'}), frozenset({'sir'}), frozenset({'sarah blafford'}), frozenset({'yani', 'yoni'}), frozenset({'mike'}), frozenset({'nicholas', 'nicholas ciao'})]"
s1_26_the-macklowe-collection?locale=en_,11,5,"[frozenset({'gregor', 'gregoire', 'gregoire spitter', 'gregorio'}), frozenset({'telephone'}), frozenset({'sir'}), frozenset({'mike'}), frozenset({'james'})]"
s1_26_the-macklowe-collection?locale=en_,12,6,"[frozenset({""lisa dennis's"", 'lisa dennis', 'lisa dennison german', 'lisa dennison'}), frozenset({'david'}), frozenset({'telephone'}), frozenset({'elena'}), frozenset({'brad benthoff', 'brad'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,13,4,"[frozenset({'newman'}), frozenset({'helena'}), frozenset({'victoria camper'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,14,3,"[frozenset({'gianni spitter'}), frozenset({'david schrader', 'david'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,15,3,"[frozenset({'sir'}), frozenset({'obama'}), frozenset({'alejandro', 'alejandra'})]"
s1_26_the-macklowe-collection?locale=en_,16,2,"[frozenset({'simon'}), frozenset({'gregoire'})]"
s1_26_the-macklowe-collection?locale=en_,17,4,"[frozenset({'sam', 'sam valet'}), frozenset({'david'}), frozenset({'obama'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,18,6,"[frozenset({'david'}), frozenset({'nick dimel', 'dimel'}), frozenset({'sir'}), frozenset({'brooke'}), frozenset({'madam'}), frozenset({'simon ashken', 'simon'})]"
s1_26_the-macklowe-collection?locale=en_,20,2,"[frozenset({'telephone'}), frozenset({'daniela'})]"
s1_26_the-macklowe-collection?locale=en_,21,2,"[frozenset({'david'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,22,5,"[frozenset({'patty'}), frozenset({'ben'}), frozenset({'simon'}), frozenset({'online'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,24,2,"[frozenset({'sam', 'sam balet'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,25,1,"[frozenset({'david schroeder', 'david'})]"
s1_26_the-macklowe-collection?locale=en_,26,3,"[frozenset({""courtney cramer's"", 'courtney cramer', 'cramer', 'courtney'}), frozenset({'online'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,27,1,[frozenset({'sir'})]
s1_26_the-macklowe-collection?locale=en_,28,2,"[frozenset({'madam'}), frozenset({'branchek', 'alex branchek', 'alex', ""alex that's""})]"
s1_26_the-macklowe-collection?locale=en_,29,1,[frozenset({'sir'})]
s1_26_the-macklowe-collection?locale=en_,30,4,"[frozenset({'patty'}), frozenset({'nicholas', 'nicholas wanna', 'nicholas one'}), frozenset({'david'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,31,2,"[frozenset({'telephone'}), frozenset({'leonard', 'kelsey leonard'})]"
s1_26_the-macklowe-collection?locale=en_,19,0,[]
s1_26_the-macklowe-collection?locale=en_,32,1,[frozenset({'sir'})]
s1_26_the-macklowe-collection?locale=en_,33,3,"[frozenset({'glaudio'}), frozenset({'claudia dweck'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,34,4,"[frozenset({'madam'}), frozenset({'claudio dweck', 'claudio'}), frozenset({'mike'}), frozenset({'sir'})]"
s1_26_the-macklowe-collection?locale=en_,35,2,"[frozenset({'sir'}), frozenset({'dennison', 'lisa dennison'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,20,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,21,0,[]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,22,3,"[frozenset({'burford'}), frozenset({""jonathan jonathan's"", 'jonathan', 'jonathan jonathan'}), frozenset({'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,23,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,24,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,25,1,"[frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,26,4,"[frozenset({'thatcher', 'thatcher shelby', 'shelby myers', 'shelby powell', 'shelby'}), frozenset({'steve mcqueen', ""steve mcqueen's""}), frozenset({'online'}), frozenset({'jonathan'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,27,1,"[frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,28,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,29,1,"[frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,30,2,"[frozenset({'online bidder', 'online'}), frozenset({'jonathan'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,31,1,"[frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,32,0,[]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,34,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,35,1,"[frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,36,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,38,1,"[frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,40,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,41,3,"[frozenset({'alexander shall', 'alexander weaver', 'alexander'}), frozenset({'online bidder', 'online'}), frozenset({'shelby'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,42,1,"[frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,45,1,"[frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,44,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,46,4,"[frozenset({'mason', 'mason bit'}), frozenset({'online bidder', 'online'}), frozenset({'telephone'}), frozenset({'sir'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,47,3,"[frozenset({'online bidder', 'online'}), frozenset({'alexander'}), frozenset({'sir'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,48,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,50,2,"[frozenset({'kim'}), frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,51,0,[]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,52,2,"[frozenset({'online bidder', 'online'}), frozenset({'frank'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,53,2,"[frozenset({'online bidder', 'online'}), frozenset({'kirk'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,54,0,[]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,56,0,[]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,58,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,59,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,60,2,"[frozenset({'online bidder', 'online'}), frozenset({'frank everett'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,61,2,"[frozenset({'david webb'}), frozenset({'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,62,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,63,1,"[frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,64,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,65,3,"[frozenset({'thatcher'}), frozenset({'online'}), frozenset({'alexander'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,66,1,[frozenset({'online'})]
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,67,4,"[frozenset({""jonathan burford's"", 'jonathan', 'burford', 'jonathan burford'}), frozenset({'telephone'}), frozenset({'online bidder', 'online'}), frozenset({'sir'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,68,2,"[frozenset({'burford'}), frozenset({'online bidder', 'online'})]"
s1_06_mgm-resorts-x-sothebys-a-celebration-of-art-luxury-and-culture-luxury-live?locale=en,69,1,"[frozenset({'online bidder', 'online'})]"
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,1,2,"[frozenset({'sir'}), frozenset({'julian dawes'})]"
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,2,5,"[frozenset({""brooke it's"", 'brooke'}), frozenset({'alejandra'}), frozenset({'benjamin', 'ben'}), frozenset({'gregoire'}), frozenset({'sir'})]"
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,3,2,"[frozenset({'sir'}), frozenset({'brooks'})]"
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,4,4,"[frozenset({'telephone'}), frozenset({'rossetti', 'alejandro rossetti', 'alejandra rossetti', 'alejandro', 'alejandra'}), frozenset({'hammond'}), frozenset({'sir'})]"
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,5,5,"[frozenset({'online bidder', 'online'}), frozenset({'gregoire'}), frozenset({'telephone'}), frozenset({'david schrader', 'david sherry', 'david'}), frozenset({'sir'})]"
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,6,4,"[frozenset({'gregoire'}), frozenset({'brooke lampley'}), frozenset({'telephone'}), frozenset({'sir'})]"
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,7,3,"[frozenset({'brooks', 'brooke'}), frozenset({'greg', 'gregoire'}), frozenset({'sir'})]"
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,8,1,[frozenset({'sir'})]
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,9,4,"[frozenset({'david head', 'david'}), frozenset({'gregoire'}), frozenset({'schrader'}), frozenset({'sir'})]"
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,10,5,"[frozenset({'mary therese', 'therese'}), frozenset({'picasso'}), frozenset({'david schrader', 'david'}), frozenset({'telephone'}), frozenset({'greg'})]"
s1_13_picasso-masterworks-from-the-mgm-resorts-fine-art-collection?locale=en_,11,2,"[frozenset({'elira'}), frozenset({'sir'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,1,4,"[frozenset({'schwartz', 'margaret schwartz', 'morgan schwartz'}), frozenset({'anymore george', 'george', 'anymore', 'george l022', 'george walker'}), frozenset({'telephone'}), frozenset({'mark calvin', 'cal'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,2,2,"[frozenset({'christopher', 'christopher apostle', 'chris'}), frozenset({'liz', 'liz lobkovic', 'lobkovic'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,3,1,[frozenset({'telephone'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,4,1,[frozenset({'lawrence'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,5,3,"[frozenset({'margie schwartz'}), frozenset({'christopher', 'chris'}), frozenset({'margaret 42.45'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,6,1,[frozenset({'emily'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,7,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,8,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,9,1,[frozenset({'friano'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,10,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,11,1,"[frozenset({'christopher', 'chris'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,12,1,"[frozenset({'christopher', 'george chris', 'chris'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,13,1,[frozenset({'george'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,14,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,15,3,"[frozenset({'anymore'}), frozenset({'online bidder', 'online'}), frozenset({'christopher', 'christopher first', 'chris'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,16,2,"[frozenset({'online bidder', 'online'}), frozenset({'telephone', 'telephone yours chris', 'christopher', 'chris'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,17,1,[frozenset({'telephone'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,18,2,"[frozenset({'telephone'}), frozenset({'christopher', 'chris'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,19,1,[frozenset({'george'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,20,5,"[frozenset({'benjamin dollar', 'benjamin', 'ben', 'anymore ben'}), frozenset({'tobias'}), frozenset({'christopher', 'chris'}), frozenset({'calvina'}), frozenset({'online'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,21,1,[frozenset({'online'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,22,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,23,2,"[frozenset({'online bidder', 'online'}), frozenset({'chris', 'george chris'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,24,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,25,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,26,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,27,2,"[frozenset({'online'}), frozenset({'sir'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,28,2,"[frozenset({'telephone'}), frozenset({'charles hamilton'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,29,1,"[frozenset({'online bidder', 'online'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,30,4,"[frozenset({'molly', 'molly harrington'}), frozenset({'george romney'}), frozenset({'online'}), frozenset({'liz'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,31,2,"[frozenset({'online bidder', 'online'}), frozenset({'thomas gainesville'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,32,2,"[frozenset({'alex weber', 'alex faber', 'george george george 32 000', 'alex', 'george wachter', 'george alex', 'george george', 'george head', ""alex hammer's""}), frozenset({'online'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,33,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,34,2,"[frozenset({'online'}), frozenset({'liz'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,35,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,36,2,"[frozenset({'christopher', 'chris'}), frozenset({'george'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,37,2,"[frozenset({'online'}), frozenset({'sir'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,38,1,"[frozenset({'chris', 'george of four million two hundred', 'yours george', 'george', 'yours christopher', 'george five million', 'george walker', 'george yours', 'christopher', 'george at'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,39,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,40,2,"[frozenset({'alex faber', 'alexander'}), frozenset({'bonnington'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,41,3,"[frozenset({'telephone'}), frozenset({'alex faber'}), frozenset({'sir'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,42,2,"[frozenset({'alex faber', 'alex yours'}), frozenset({'richard parks bonnington', 'bonnington', 'richard parks'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,43,3,"[frozenset({'telephone'}), frozenset({'george', 'george george'}), frozenset({'bonnington'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,44,1,"[frozenset({'online bidder', 'online'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,45,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,46,1,"[frozenset({'online bidder', 'online'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,47,1,"[frozenset({'online bidder', 'online'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,48,1,[frozenset({'online'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,49,1,[frozenset({'online'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,50,2,"[frozenset({'online'}), frozenset({'sir'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,51,1,[frozenset({'online'})]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,52,1,"[frozenset({'online bidder', 'online'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,53,0,[]
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,54,2,"[frozenset({'lee seltzer'}), frozenset({'george yours', 'george george', 'george at'})]"
s1_31_collector-dealer-connoisseur-the-vision-of-richard-l-feigen,55,1,[frozenset({'anymore'})]
s1_11_contemporary-art-evening-auction-2?locale=en_,1,7,"[frozenset({'michael 160 000', 'michael', 'michael mccauley'}), frozenset({'david'}), frozenset({'telephone'}), frozenset({'isabelle parker'}), frozenset({'parkman'}), frozenset({'mike'}), frozenset({'james two'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,2,2,"[frozenset({'gardner', 'carter', 'antonio carter'}), frozenset({'james sevier'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,3,2,"[frozenset({'telephone'}), frozenset({'online'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,4,5,"[frozenset({'david schrader', 'david schroeder', 'david'}), frozenset({'online bidder', 'online'}), frozenset({'telephone'}), frozenset({'lindsay', 'alex lindsay', 'alex want', ""alex it's"", ""alex let's"", 'alex'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,5,4,"[frozenset({'antonio 220', 'antonio', 'antonio gardner', 'gardner', 'tony gardner'}), frozenset({'telephone'}), frozenset({'online bidder', 'online'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,6,3,"[frozenset({'online bidder', 'online'}), frozenset({'sir'}), frozenset({'david one hundred and forty', ""david rothschild's"", 'telephone', 'david rothschild', 'david'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,7,7,"[frozenset({'michael buhara', 'michael'}), frozenset({'emma baker'}), frozenset({'telephone'}), frozenset({'nick buckley woods'}), frozenset({'mike mccauley'}), frozenset({'online'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,8,4,"[frozenset({'mourinho'}), frozenset({'hugo'}), frozenset({'brooklyn police bidder'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,9,4,"[frozenset({'castellani'}), frozenset({'lorenzo'}), frozenset({'caroline', 'lang', 'carol', 'caroline lang'}), frozenset({'claudia', 'claudio'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,10,4,"[frozenset({'alex branchek', 'alex branson', ""alex branson's"", 'branson'}), frozenset({'michael'}), frozenset({'claudia'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,12,1,"[frozenset({""alex lindsay's"", 'alex olynyk', 'alex', 'alex give me', 'alex lindsay', ""alex it's"", 'alex you'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,13,2,"[frozenset({'telephone'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,14,1,"[frozenset({""james francis fox's"", 'james francis fox'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,15,3,"[frozenset({'bastien lloyd'}), frozenset({'david'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,16,3,"[frozenset({'alex branchick', 'alex'}), frozenset({'schrader', 'david schrader'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,17,3,"[frozenset({'mackie', 'maggie', 'yumaki'}), frozenset({'telephone'}), frozenset({""alex it's"", 'alex'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,18,3,"[frozenset({'telephone'}), frozenset({'cobb'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,19,1,[frozenset({'sir'})]
s1_11_contemporary-art-evening-auction-2?locale=en_,20,4,"[frozenset({'alex um', 'alex'}), frozenset({'telephone'}), frozenset({""castellani soldier's"", 'uh castellani'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,21,4,"[frozenset({'telephone'}), frozenset({'lorenzo', 'lorenz'}), frozenset({'antonio', 'antonia'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,22,5,"[frozenset({'ashkam'}), frozenset({'telephone'}), frozenset({'sir'}), frozenset({'ken'}), frozenset({'james'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,23,4,"[frozenset({'telephone'}), frozenset({'mike mccauley', 'mike'}), frozenset({'alex do', 'alex'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,24,0,[]
s1_11_contemporary-art-evening-auction-2?locale=en_,26,1,[frozenset({'telephone'})]
s1_11_contemporary-art-evening-auction-2?locale=en_,27,0,[]
s1_11_contemporary-art-evening-auction-2?locale=en_,28,2,"[frozenset({'fergus gonna', 'fergus'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,29,3,"[frozenset({'telephone'}), frozenset({'paula rega'}), frozenset({'online'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,30,1,[frozenset({'madam'})]
s1_11_contemporary-art-evening-auction-2?locale=en_,31,1,"[frozenset({'james sevier', 'james'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,32,1,[frozenset({'catherine lampert'})]
s1_11_contemporary-art-evening-auction-2?locale=en_,33,0,[]
s1_11_contemporary-art-evening-auction-2?locale=en_,34,2,"[frozenset({'solos'}), frozenset({'giutimi'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,35,3,"[frozenset({'telephone'}), frozenset({'online bidder', 'online'}), frozenset({'david rothschild'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,36,3,"[frozenset({'tom edison'}), frozenset({'thomas'}), frozenset({'online'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,37,2,"[frozenset({'madam'}), frozenset({'mike mccauley', 'mccauley'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,38,2,"[frozenset({'solos'}), frozenset({'alex i', 'alex'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,39,2,"[frozenset({'stefano', 'stephanie'}), frozenset({'yayoi kusama'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,40,0,[]
s1_11_contemporary-art-evening-auction-2?locale=en_,41,7,"[frozenset({'david rothschild', 'david rocha', 'david'}), frozenset({'michael goodman', 'michael'}), frozenset({'telephone'}), frozenset({'mourinho'}), frozenset({'madam'}), frozenset({'online'}), frozenset({'sir'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,42,3,"[frozenset({'mackie', 'mike'}), frozenset({'michael', 'michael 140'}), frozenset({'james ninety thousand ninety five', 'james francis', 'francis', 'james', 'francis fox', 'james francis fox'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,43,2,"[frozenset({'alex', 'alex coming'}), frozenset({""nick you're"", 'nick you', 'nick buckley', 'nick', 'nick do you wanna'})]"
s1_11_contemporary-art-evening-auction-2?locale=en_,44,8,"[frozenset({'rothschild', 'schroeder', 'david rothschild', 'david schroeder'}), frozenset({'joseph boyce'}), frozenset({'damian'}), frozenset({'harlem miller'}), frozenset({'mourinho'}), frozenset({'francis fox', 'james francis'}), frozenset({'online'}), frozenset({'sir'})]"
s1_27_magnificent-jewels-3?locale=en,1,3,"[frozenset({'catherine beckett', 'catherine', ""catherine beckett's""}), frozenset({'brad'}), frozenset({'joanna'})]"
s1_27_magnificent-jewels-3?locale=en,2,1,"[frozenset({'online bidder', 'online'})]"
s1_27_magnificent-jewels-3?locale=en,3,2,"[frozenset({'telephone'}), frozenset({'online bidder', 'online'})]"
s1_27_magnificent-jewels-3?locale=en,4,0,[]
s1_27_magnificent-jewels-3?locale=en,5,1,[frozenset({'online'})]
s1_27_magnificent-jewels-3?locale=en,6,0,[]
s1_27_magnificent-jewels-3?locale=en,7,1,"[frozenset({'online bidder', 'online'})]"
s1_27_magnificent-jewels-3?locale=en,8,0,[]
s1_27_magnificent-jewels-3?locale=en,9,1,"[frozenset({'online bidder', 'online'})]"
s1_27_magnificent-jewels-3?locale=en,10,1,"[frozenset({'online bidder', 'online'})]"
s1_27_magnificent-jewels-3?locale=en,11,0,[]
s1_27_magnificent-jewels-3?locale=en,12,3,"[frozenset({'telephone'}), frozenset({'online bidder', 'online'}), frozenset({'bruning'})]"
